batch,rank,id,repository,name,url,decision,decision_reason,description_en,team_reason,tags,limitations,source_evidence,source_url,source_sha256,stars_snapshot,live_checked_at,live_stars,live_archived,live_pushed_at,root_license,readme_url,readme_sha256,license_url,license_sha256,live_errors,tested
004,144,1215,Azure-Samples/azure-search-openai-demo,Azure RAG Chat Sample,https://github.com/Azure-Samples/azure-search-openai-demo,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,An Azure reference application for cited question answering over organizational documents.,团队可参考员工福利与内部政策问答案例构建组织知识助手。,"templates, rag, knowledge",Azure 服务依赖和成本另计；示例不是完整企业产品。,README sample description、Features,https://raw.githubusercontent.com/Azure-Samples/azure-search-openai-demo/HEAD/README.md,d0cd8b71927bb069e862d8f2af8078d011dd41db836ff70e8c3f35c1fdc33f96,7762,,,,,,,,,,,False
004,145,1226,steel-dev/steel-browser,Steel Browser,https://github.com/steel-dev/steel-browser,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,A browser API for persistent agent sessions and existing automation clients.,平台团队统一供应浏览器环境，让 AI 和 Selenium/Playwright 流程复用。,"browser, infrastructure",基础设施而非多人工作台；外部网站限制仍适用。,README L47-52、Selenium L258,https://raw.githubusercontent.com/steel-dev/steel-browser/HEAD/README.md,668949f121cb5a8ac262a8d3222a31eaee6692bfc0de9b86e60ae04f885ccc9b,7674,,,,,,,,,,,False
004,146,1241,GoogleCloudPlatform/kubectl-ai,kubectl-ai (Google Cloud),https://github.com/GoogleCloudPlatform/kubectl-ai,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,A natural-language interface to Kubernetes operations.,运维团队借助已有 kubectl 配置完成集群诊断和操作，降低命令背景搬运。,"operations, automation",与 sozercan/kubectl-ai 区分；执行权限来自配置，需核对建议。,README L8-10、Quick Start,https://raw.githubusercontent.com/GoogleCloudPlatform/kubectl-ai/HEAD/README.md,c66584f9a131674c658856b7c7c989f7d05bbe18362bf6b9c1072a029bb8bb16,7565,,,,,,,,,,,False
004,147,1262,guardrails-ai/guardrails,Guardrails AI,https://github.com/guardrails-ai/guardrails,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,Composable input and output validators for LLM applications.,团队将输出格式和风险检查写成可复用规则，统一应用质量边界。,"quality, security, development",托管远程推理已宣布停用；验证器迁移 PyPI，不能照旧部署说明推荐。,README L28-40、迁移公告,https://github.com/guardrails-ai/guardrails#readme,6031353db4bfd3cd632034193b2958ccdf940943b8dbc33ee04aeee7c3a99c0e,7436,,,,,,,,,,,False
004,148,1269,strands-agents/harness-sdk,Strands Agents,https://github.com/strands-agents/harness-sdk,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,"A model-agnostic agent SDK with execution limits, context controls, and observability.",Python/TS 团队复用运行和监控约定构建应用。,"framework, development",team 目录是项目治理文档，不是真人协作功能；语言包合并计一项。,README L37-51,https://raw.githubusercontent.com/strands-agents/harness-sdk/HEAD/README.md,b4ae70e51a5b694422e20d152a3474370618944b287090eb15dcad8cb1532aaf,7379,,,,,,,,,,,False
004,149,1280,DataTalksClub/llm-zoomcamp,LLM Zoomcamp,https://github.com/DataTalksClub/llm-zoomcamp,方法技能另列,主要通过共享规则、学习材料、模板或工程实践服务团队；单列资料栏目，不作为多人产品优先推荐。,A practical course on building and evaluating LLM applications.,为团队建立 RAG、评估和监控的共同知识基础。,"learning, rag",课程资源，不是部署平台。,README L5–8：十周课程及实践材料。,https://raw.githubusercontent.com/DataTalksClub/llm-zoomcamp/HEAD/README.md,56f5ac3dfa59cc685edd1bd453121b2a1812ff0d40249a6ba9234aea7447e7e5,7316,,,,,,,,,,,False
004,150,1282,feast-dev/feast,Feast,https://github.com/feast-dev/feast,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,A feature store for consistent training and online inference.,ML 平台团队复用特征定义并统一离线与在线供给。,"mlops, data",基础设施，需要接入现有数据系统。,README L29–36：平台团队、特征一致性和时间点关联。,https://raw.githubusercontent.com/feast-dev/feast/HEAD/README.md,c150196258165066e5ac8509f665998bec5aeb14a442b76866586ad16b079066,7295,,,,,,,,,,,False
004,151,1285,modelcontextprotocol/registry,MCP Registry,https://github.com/modelcontextprotocol/registry,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,An official registry for discovering MCP servers.,帮助团队发现和统一选用 MCP 集成。,"mcp, discovery",公共发现目录；README 仍标注预览，不代表企业私有治理平台。,README L3、9–11：服务目录、API 冻结及 preview 标记。,https://raw.githubusercontent.com/modelcontextprotocol/registry/HEAD/README.md,e41644afc72bde8cdeae0e93deb9235f8d79bb646945e747e0b4ecad39202ac7,7266,,,,,,,,,,,False
004,152,1288,Zipstack/unstract,Unstract,https://github.com/Zipstack/unstract,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,Turn documents into structured data using LLM-powered workflows.,业务与数据团队复用文档提取流程并通过 API 或 ETL 交付。,"documents, automation",SSO、企业 RBAC 等属于托管企业方案；核心 AGPL。,README L34–36、232：文档转 JSON；企业版能力单列。,https://raw.githubusercontent.com/Zipstack/unstract/HEAD/README.md,612366a1cc7c3bfbbff237ce91dcef0e5705fb93c741c9c15c20ac8193e23f4a,7245,,,,,,,,,,,False
004,153,1298,NVIDIA-NeMo/Guardrails,NeMo Guardrails,https://github.com/NVIDIA-NeMo/Guardrails,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,Define programmable guardrails for conversational AI applications.,团队统一维护 AI 应用的主题、交互路径与业务规则。,"guardrails, llmops",规则框架，不保证消除所有风险；不同于 Guardrails AI。,README L24、46：可编程对话规则，位于应用与模型之间。,https://raw.githubusercontent.com/NVIDIA-NeMo/Guardrails/HEAD/README.md,17883c08ac91c5f2ed71e5e3c42f5d9235c223f2a0311e93654bac95e0bd95a0,7174,,,,,,,,,,,False
004,154,1315,vespa-engine/vespa,Vespa,https://github.com/vespa-engine/vespa,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,"A platform for search, ranking, and model inference over large datasets.",搜索与 ML 团队共用向量、文本和模型推理服务。,"search, infrastructure",服务基础设施，不是终端团队协作应用。,README L16–20、40–45：检索、推理、分布式服务及自建。,https://raw.githubusercontent.com/vespa-engine/vespa/HEAD/README.md,8be3281a5b48fff4dabdf20993f169051d993a035192666a0b433a40db1ad874,7101,,,,,,,,,,,False
004,155,1330,grab/cursor-talk-to-figma-mcp,Talk to Figma MCP,https://github.com/grab/cursor-talk-to-figma-mcp,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,Connect coding agents to Figma for reading and modifying designs.,连接设计与研发交付，复用设计文件并自动修改内容。,"mcp, design",需要 Figma 插件及 WebSocket；不是独立协作权限系统。,README L3、7–11、39–41：Figma 读写、插件和批量替换。,https://raw.githubusercontent.com/grab/cursor-talk-to-figma-mcp/HEAD/README.md,dc7db373813b3898f73bdfe5f12f62edefb03358ddf04b0c036f13877656e2e2,7029,,,,,,,,,,,False
004,156,1351,anomalyco/models.dev,Models.dev,https://github.com/anomalyco/models.dev,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,A community-maintained database of model specifications and capabilities.,团队统一模型元数据来源，用于接入、选型和能力过滤。,"models, reference",社区数据可能滞后，报价和能力仍需供应商确认。,README L13–19、38–44：模型数据库、API 和独立元数据。,https://raw.githubusercontent.com/anomalyco/models.dev/HEAD/README.md,7e94496993ad58b52e004f2afb8946629998cd36423422462991b78585634555,6927,,,,,,,,,,,False
004,157,1358,tbphp/gpt-load,GPT-Load,https://github.com/tbphp/gpt-load,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,"A self-hosted AI gateway for credentials, routing, and usage accounting.",平台团队集中管理模型通道、故障切换、日志与使用策略。,"gateway, llmops",2.0 不能原地导入或迁移 1.x 数据；上游账号使用条件另计。,README L61–68、247：统一入口、调度和调用限制。,https://raw.githubusercontent.com/tbphp/gpt-load/HEAD/README.md,c6d027a3ed7e6eb089975b76e6741d01ca6a9f7a13e2a40d1b056f8931aad8a7,6879,,,,,,,,,,,False
004,158,1379,superagent-ai/superagent,Superagent SDK,https://github.com/superagent-ai/superagent,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,Add runtime guardrails and sensitive-data redaction to AI applications.,工程团队统一接入提示注入检测和敏感信息处理。,"security, guardrails",红队场景标为 Coming soon；不是旧版通用智能体平台。,README L32–38、69–71：安全 SDK 与脱敏。,https://raw.githubusercontent.com/superagent-ai/superagent/HEAD/README.md,5dd924c99cf865c38ec248dd9037bd08e1396f01b0f860fc313bc0035a8e1648,6751,,,,,,,,,,,False
004,159,1382,repowise-dev/repowise,Repowise,https://github.com/repowise-dev/repowise,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,Index code and project history to provide cited answers and change impact.,开发者、评审者与智能体复用同一代码证据，减少重复调查。,"code-intelligence, engineering",RBAC、多租户仍计划中；SSO 等在推出，商业能力不归开源核心。,README L7–11、913–931：索引、组织使用及企业能力状态。,https://raw.githubusercontent.com/repowise-dev/repowise/HEAD/README.md,8a8625a439658bebd7967eb886c68678dc2f14936bd1a3401559921b47abcedb,6717,,,,,,,,,,,False
004,160,1386,gepa-ai/gepa,GEPA,https://github.com/gepa-ai/gepa,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,Optimize prompts and agent configurations using reflective search and evaluations.,团队用共同评估指标迭代提示、配置和智能体架构。,"evaluation, optimization",优化框架，效果依赖评估设计；示例收益不能普遍化。,README L6、31–35：文本参数、执行轨迹和评价指标。,https://raw.githubusercontent.com/gepa-ai/gepa/HEAD/README.md,10d7f30035b21bb38fde51fb3ccc0fc64d5e8b64ab51c09731606132782a57b2,6670,,,,,,,,,,,False
004,161,1409,julep-ai/julep,Julep,https://github.com/julep-ai/julep,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,Build durable AI dataflows with explicit tools and resumable execution.,工程团队用明确流程、重试和执行记录维护可靠智能体服务。,"agents, workflows",Julep 3 仍是 release candidate；Temporal 可选，演示使用假推理器。,README L3–5、15、76：持久数据流与固定工具面。,https://raw.githubusercontent.com/julep-ai/julep/HEAD/README.md,84f43874063f94489f7825def58a72e518772abcbbcb8ef2bf9860d6e0c427c5,6582,,,,,,,,,,,False
004,162,1411,microsoft/call-center-ai,Call Center AI,https://github.com/microsoft/call-center-ai,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,An Azure-based voice assistant reference solution for customer service.,客服团队可参考来电处理、真人回退、录音与质量追踪。,"customer-support, voice",依赖 Azure 服务；回拨与 IVR 增强列为未来功能。,README L49–57：语音、人工回退、录音和 Azure 部署。,https://raw.githubusercontent.com/microsoft/call-center-ai/HEAD/README.md,76684be73b8c8a75f20c2ed793479133a0c4343fb5d7a994230550445253a24b,6570,,,,,,,,,,,False
004,163,1415,tech-leads-club/agent-skills,Tech Leads Club Agent Skills,https://github.com/tech-leads-club/agent-skills,方法技能另列,主要通过共享规则、学习材料、模板或工程实践服务团队；单列资料栏目，不作为多人产品优先推荐。,A curated skill registry with integrity tracking and validation tooling.,团队分发共同技能并通过锁文件与扫描记录追踪来源。,"skills, engineering",扫描不等于绝对安全；引擎 MIT、自有技能 CC-BY、第三方各自许可。,README L69–73、266–270：CI 扫描、哈希与许可分层。,https://raw.githubusercontent.com/tech-leads-club/agent-skills/HEAD/README.md,3cc51b23cd98b637d3769016e295711087636b12117f2c703cd587c2b2c50789,6548,,,,,,,,,,,False
004,164,1427,Tencent/AI-Infra-Guard,AI-Infra-Guard,https://github.com/Tencent/AI-Infra-Guard,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,"Scan AI infrastructure, MCP servers, and skills for security risks.",安全与平台团队在内部自检和 CI/CD 中统一扫描 AI 组件。,"security, llmops",当前缺少认证，定位内部使用；不能写成可公开部署的多人平台。,README L53、149、157：扫描范围、无认证说明与流水线接入。,https://raw.githubusercontent.com/Tencent/AI-Infra-Guard/HEAD/README.md,d78288961b51ed63e661a198c4ddb4312b1455411768c1cf3a816cda8d5fb483,6485,,,,,,,,,,,False
004,165,1436,genkit-ai/genkit,Genkit,https://github.com/genkit-ai/genkit,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,A multi-language framework for building and deploying AI applications.,研发团队统一模型接入和智能体工作流开发方式。,"framework, ai-development",语言成熟度不同：Python Beta、Dart Preview；不是同等稳定。,README L4–11、34–41：SDK、模型与结构化输出。,https://raw.githubusercontent.com/genkit-ai/genkit/HEAD/README.md,05ffcbc5336d4bfd5702a1d41fcc7ff02eba292330bdcac2913829527e4feb89,6452,,,,,,,,,,,False
004,166,1448,getsentry/XcodeBuildMCP,XcodeBuildMCP,https://github.com/getsentry/XcodeBuildMCP,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,Expose iOS and macOS development tools to coding agents through MCP and a CLI.,移动研发团队统一智能体访问 Xcode 项目的工具接口。,"mcp, mobile-development",依赖 macOS 与 Xcode，不是跨平台编译服务。,README L3、10、34–38：MCP/CLI 及系统条件。,https://raw.githubusercontent.com/getsentry/XcodeBuildMCP/HEAD/README.md,89d73d0a3bb02ca8b042f08bd645b6603ae20df5653d54b935f524316b68d592,6407,,,,,,,,,,,False
004,167,1453,MaterializeInc/materialize,Materialize,https://github.com/MaterializeInc/materialize,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,Maintain fresh SQL views for operational applications and AI context.,数据团队统一提供跨系统实时视图，供 AI/RAG 和业务应用使用。,"data, infrastructure",BSL 1.1 四年后转 Apache；社区版有内存和磁盘额度。,README L7–16、21、124–134：实时集成、AI 上下文及版本许可。,https://raw.githubusercontent.com/MaterializeInc/materialize/HEAD/README.md,4353bee7c9a2c5378d12336bffb6254854571e423fe1b0460f9e4737a37baba1,6368,,,,,,,,,,,False
004,168,1467,modelscope/FunClip,FunClip,https://github.com/modelscope/FunClip,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,Create video clips from transcripts and speaker selections with AI assistance.,内容团队从访谈或录制素材提取片段并交付字幕。,"video, content",单点内容工具，不是多人项目管理；代码与模型许可分别适用。,README L24–33：文本与说话人选段、LLM 剪辑和 SRT。,https://raw.githubusercontent.com/modelscope/FunClip/HEAD/README.md,6db2d329d020eda6b24337d5f6162c635719272c81dddcffc3bcb81cf3f14950,6332,,,,,,,,,,,False
004,169,1481,goodrain/rainbond,Rainbond,https://github.com/goodrain/rainbond,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,A container platform for deploying applications and AI workloads.,平台与交付团队统一部署 AI 软件和模型服务，减少基础设施操作负担。,"deployment, platform",AI 编码部署入口 RainSkills 是独立项目；许可证含 Apache 之外条件。,README L28–40、88–89：应用管理、AI 工作负载与团队职责。,https://raw.githubusercontent.com/goodrain/rainbond/HEAD/README.md,c791fc8bc84eeb6ff065472c7a5269b6a4bc7070168b297c26cdd57e4f6cf721,6270,,,,,,,,,,,False
004,170,1486,aimhubio/aim,Aim,https://github.com/aimhubio/aim,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,Track and compare AI experiments and metadata.,ML 团队集中比较训练运行与指标，复用实验记录。,"mlops, experiments",核心跟踪器不等于包含全部企业支持或权限能力。,README L18–20、91：实验跟踪、查询 API 及独立企业支持。,https://raw.githubusercontent.com/aimhubio/aim/HEAD/README.md,6ccc99d5efcafb581e893cc80a468307aa6a2235593e7c4c84bc75c49fba84bf,6257,,,,,,,,,,,False
004,171,1488,nlweb-ai/NLWeb,NLWeb,https://github.com/nlweb-ai/NLWeb,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,Protocols and reference tools for conversational website interfaces.,网站团队把现有结构化内容提供给访客和 AI 客户端。,"mcp, web",实现定位概念验证；A2A 仍写 soon，不当作现成功能。,README L3–9、17–23：自然语言 API、Schema.org 与 MCP。,https://raw.githubusercontent.com/nlweb-ai/NLWeb/HEAD/README.md,8ffdf8038399204e6f8694ecbd977f3b33b01d3572b0fa663c77cf7cf2e3c93b,6254,,,,,,,,,,,False
004,172,1489,anthropics/claude-code-security-review,Claude Code Security Reviewer,https://github.com/anthropics/claude-code-security-review,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,A GitHub Action for AI-assisted security review of pull requests.,研发和安全团队在 PR 中查看差异扫描发现并复核。,"code-review, security",README 明确未强化提示注入防护，只适用于可信 PR。,README L3、7–12、43–45：PR 评论与使用边界。,https://raw.githubusercontent.com/anthropics/claude-code-security-review/HEAD/README.md,c1196d0afd277b37da423b17043723e7c0fa21517504cc554e62971a4fedef51,6253,,,,,,,,,,,False
004,173,1493,kucherenko/jscpd,jscpd,https://github.com/kucherenko/jscpd,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,Detect duplicated code and expose code-health findings to agents.,团队将代码健康检查接入智能体与评审，并区分 monorepo 团队范围。,"code-quality, mcp",检测引擎本身非生成式 AI；定位智能体工具链组件。,README L12–18、91：MCP、报告、历史与隔离目录。,https://raw.githubusercontent.com/kucherenko/jscpd/HEAD/README.md,a7a87cb450d9f995d3e9c0f20083614460e3ae81f1e32843b7619c4bb05c9b0d,6248,,,,,,,,,,,False
004,174,1502,FalkorDB/FalkorDB,FalkorDB,https://github.com/FalkorDB/FalkorDB,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,A graph database for knowledge graphs and agent memory.,平台团队为 RAG 和记忆应用共建可查询知识关系层。,"graph, data",SSPLv1，不应写成宽松许可证；多租户隔离未实测。,README L6–7、39–54、434：知识图谱与查询。,https://raw.githubusercontent.com/FalkorDB/FalkorDB/HEAD/README.md,5fa7394af26aaa7bda2c535da0e79697953a6cfb6233c42caf15e58ca944c1b8,6216,,,,,,,,,,,False
004,175,1534,arcboxlabs/arcbox,ArcBox,https://github.com/arcboxlabs/arcbox,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,"A macOS runtime for containers, virtual machines, and agent sandboxes.",Mac 研发团队可统一构建、CI 和智能体隔离环境。,"sandbox, infrastructure",代理沙箱会关闭代理提示；VM 隔离不代表所有操作无风险，macOS 专用。,README L5–8、28–35、150、225：运行时与团队基础设施。,https://raw.githubusercontent.com/arcboxlabs/arcbox/HEAD/README.md,66decd8a744298ec226c8d318c2f871ec971d3e41c7d5394fe4136fc7b9625c1,6074,,,,,,,,,,,False
004,176,1537,ChrisWiles/claude-code-showcase,Claude Code Configuration Showcase,https://github.com/ChrisWiles/claude-code-showcase,方法技能另列,主要通过共享规则、学习材料、模板或工程实践服务团队；单列资料栏目，不作为多人产品优先推荐。,"Examples of shared agent configuration, quality gates, and ticket workflows.",团队将规则、质量检查和工单到 PR 流程保存为可复用项目配置。,"engineering, workflows",配置示例须按项目适配，不能把作者的运行体验当作保证。,README L9–26、240：技能、hooks、评审与团队共享 MCP。,https://raw.githubusercontent.com/ChrisWiles/claude-code-showcase/HEAD/README.md,e3133e917bd1d0c85221edc37ca73fe20ea2d4094a98e7a1ed42671ae9ae1c85,6070,,,,,,,,,,,False
004,177,1549,Dicklesworthstone/destructive_command_guard,Destructive Command Guard,https://github.com/Dicklesworthstone/destructive_command_guard,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,Intercept destructive commands issued by coding agents.,团队统一配置命令防护规则，降低智能体破坏代码与基础设施的机会。,"security, engineering",部分异常默认 fail-open，不是完整沙箱或绝对拦截保证。,README L14、40–58、901–902：代理 hooks、规则包和失败策略。,https://raw.githubusercontent.com/Dicklesworthstone/destructive_command_guard/HEAD/README.md,2f0abd6900a543fc31580b4eb4a2228e30e37e8a2257a6ca291ecbc34fe138ca,6023,,,,,,,,,,,False
004,178,1561,google/agents-cli,Google Agents CLI,https://github.com/google/agents-cli,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,CLI tools and skills for deploying and governing agents on Google Cloud.,团队统一智能体部署、CI/CD、密钥和企业注册流程。,"deployment, agents",依赖 Google Cloud；为旧 Agent Starter Pack 指向的后继项目。,README L20–22、68–82：构建、治理、部署与发布。,https://raw.githubusercontent.com/google/agents-cli/HEAD/README.md,5f1b4b203a60ad9a89e8c9a8410c769bd940d2c95ee2a1f9f33352880368a69e,5968,,,,,,,,,,,False
004,179,1563,agent-infra/sandbox,AIO Sandbox,https://github.com/agent-infra/sandbox,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,"A shared execution environment for browser, terminal, files, and agent tools.",工程团队复用统一智能体执行环境，便于调试和验证任务产物。,"sandbox, infrastructure",组件共用一个容器文件系统，不是租户间隔离；云部署需私有端口边界。,README L8、51–66、175：集成工具、版本固定与网络边界。,https://raw.githubusercontent.com/agent-infra/sandbox/HEAD/README.md,0fe34cd605e492c4c93f760e9caefd194f9c8ec7cfc3d4d4a927a1ac1613e51c,5964,,,,,,,,,,,False
004,180,1567,baserow/baserow,Baserow,https://github.com/baserow/baserow,商业或许可边界待核,保留候选；采用前需厘清许可、版本、托管服务或功能范围，暂不进入主短名单。,A no-code database and application platform with an AI assistant.,团队共建业务数据、内部应用与自动化，通过自然语言辅助搭建。,"no-code, teams, data",Premium/Enterprise 不在 MIT 核心范围；合规宣传未独立审计。,README L3–16、21–22：团队应用与 AI 助手、open-core。,https://raw.githubusercontent.com/baserow/baserow/HEAD/README.md,3b33a45def4ef471abb38d05220472c7407879db26d84942b34c1e9e2ae765ca,5961,,,,,,,,,,,False
004,181,1575,sooperset/mcp-atlassian,MCP Atlassian,https://github.com/sooperset/mcp-atlassian,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,Connect AI assistants to Jira and Confluence through MCP.,团队把工单和知识文档接入智能体，覆盖云端与自建 Atlassian。,"mcp, collaboration",非 Atlassian 官方产品；具体工具权限依认证配置，未实测。,README L10、27、94、129：产品范围、多用户 HTTP 文档与非官方声明。,https://raw.githubusercontent.com/sooperset/mcp-atlassian/HEAD/README.md,cb86fb3967d142a210ecf64416080c443b8743ef109fd805fe2d96cb41977d5c,5924,,,,,,,,,,,False
004,182,1587,ModelEngine-Group/nexent,Nexent,https://github.com/ModelEngine-Group/nexent,建议审阅,团队用途有明确官方依据，已补查仓库状态、README 和根许可证，供用户决定是否收录。,A no-code agent platform with multi-tenancy and role-based access.,团队共用工具、技能和记忆，同时按租户与角色管理资源。,"ai-native, teams, agents",生产级为项目定位，权限隔离和高可用未实测。,README L10、39、59、85、95：自建部署、编排及 RBAC。,https://raw.githubusercontent.com/ModelEngine-Group/nexent/HEAD/README.md,551297bc2f95d2e90df6be07227087c5a402441428099ba207e8f758c81ba347,5876,2026-09-21T16:27:29.445900+00:00,5880,False,2026-09-21T15:46:24Z,MIT,https://github.com/ModelEngine-Group/nexent/blob/develop/README.md,551297bc2f95d2e90df6be07227087c5a402441428099ba207e8f758c81ba347,https://github.com/ModelEngine-Group/nexent/blob/develop/LICENSE,59beba61e6c65376836da47dd51ed5c242d00b1046f7fd68127aced88d99e00f,,False
004,183,1597,AgentOps-AI/agentops,AgentOps,https://github.com/AgentOps-AI/agentops,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,"Observe agent execution, debug runs, and track model costs.",研发与运维团队复用执行轨迹和成本视图排查智能体问题。,"observability, llmops",评估和调试还有独立路线图，不能将计划项全写成已实现。,README L53–82、112：观察、回放、成本及自建。,https://raw.githubusercontent.com/AgentOps-AI/agentops/HEAD/README.md,6cf775117207bfda15954e839da8a8cd64fa7f95325db682c2512ffad1d90c41,5833,,,,,,,,,,,False
004,184,1599,Giskard-AI/giskard-oss,Giskard,https://github.com/Giskard-AI/giskard-oss,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,Generate tests and evaluate agent vulnerabilities and RAG quality.,团队统一构建多轮测试与知识库质量评估，支撑发布检查。,"evaluation, security",v2 不再积极维护；传统表格 ML 扫描仍仅 v2，不能归到 v3。,README L26–27、57、129–133：v3 扫描及版本边界。,https://raw.githubusercontent.com/Giskard-AI/giskard-oss/HEAD/README.md,d9e0da4e684ea8f7959448b4362ade0f0762eadbbf1ec0060eb1dbaf532cd531,5831,,,,,,,,,,,False
004,185,1603,vercel-labs/open-agents,Vercel Open Agents,https://github.com/vercel-labs/open-agents,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,A reference application for background coding agents with sandbox and GitHub integration.,研发团队可参考云端任务、会话与代码改动交付的完整架构。,"coding, reference-app",需 fork 适配并依赖 Vercel，不是已验证的通用多人产品。,README L5–7、17–30：参考应用、持久工作流与执行隔离。,https://raw.githubusercontent.com/vercel-labs/open-agents/HEAD/README.md,b5a9e78de47bd74337bab8a6356ec599b4a30d7e6f8c5be1b324554ab5b327c4,5823,,,,,,,,,,,False
004,186,1605,Klavis-AI/klavis,Klavis,https://github.com/Klavis-AI/klavis,保留待深核,已有团队应用价值，但当前证据、维护状态或具体部署边界仍值得另行确认；本轮完成分流，不视为已通过收录核验。,MCP integrations and connectors with OAuth support.,团队开发智能体时复用业务系统授权和连接层。,"mcp, integrations",训练沙箱与业务连接器是不同方案，云端服务不等于全部可自建。,README L17–52、67–83：连接器、MCP 集成、云端和自建。,https://raw.githubusercontent.com/Klavis-AI/klavis/HEAD/README.md,32deea8cf68374690944b289a2144f20dbf9063f45b4887a982e107f52ac1609,5807,,,,,,,,,,,False
004,187,1607,generalaction/emdash,Emdash,https://github.com/generalaction/emdash,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,Run coding agents in isolated worktrees and review their changes.,研发团队从工单启动任务，在同一界面检查差异、PR 和 CI。,"ai-native, engineering",桌面工作台；并行智能体不代表多人同时编辑。,README L21–37：worktree、工单接入与评审交付。,https://raw.githubusercontent.com/generalaction/emdash/HEAD/README.md,d2fa1b5b5b8d97cfa63c9a82847bb02fc15ead288500186c069d97595cbd56ce,5789,,,,,,,,,,,False
